YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,TOTAL NUMBER OF VOTE CASTED
1980,Gujarat,Amreli,7,Ravani Navinchandra Parmananddas,M,Indian Natioanl Congress (I),Hand,573759,100138,63.98%,GEN,272331
1980,Gujarat,Bhavnagar,8,Gohil Gigabhai Bhavubhai,M,Indian Natioanl Congress (I),Hand,605711,53929,51.66%,GEN,253727
1980,Gujarat,Dhandhuka,9,Makwana Narsinhbhai Karsanbhai,M,Indian Natioanl Congress (I),Hand,622248,86873,62.62%,SC,289180
1980,Gujarat,Ahmedabad,10,Maganbhai Barot,M,Indian Natioanl Congress (I),Hand,698732,108153,60.98%,GEN,407045
1980,Gujarat,Gandhinagar,11,Amrit Mohanal Patel,M,Indian Natioanl Congress (I),Hand,791640,49217,54.45%,GEN,443864
1980,Gujarat,Mehsana,12,Chaudhary Motibhai Ranchhodbhai,M,Janta Party,Other,663649,19428,37.93%,GEN,424577
1980,Gujarat,Patan,13,Parmar Hiralal Ranchhoddas,M,Indian Natioanl Congress (I),Hand,634437,2754,47.95%,SC,258301
1980,Gujarat,Banaskantha,14,Bheravdan Khetdanji Gadhavi,M,Indian Natioanl Congress (I),Hand,598878,89487,60.58%,GEN,303816
1980,Gujarat,Sabarkantha,15,Patel Shantubhai Cunibhai,M,Indian Natioanl Congress (I),Hand,638235,79299,55.73%,GEN,362799
1980,Gujarat,Kapadvanj,16,Solanki Natavarsinhji Kesarisinhji,M,Indian Natioanl Congress (I),Hand,651424,50096,53.23%,GEN,342441
1980,Gujarat,Dohad,17,Damor Somjibhai Punjabhai,M,Indian Natioanl Congress (I),Hand,590075,77123,60.89%,ST,220434
1980,Gujarat,Godhra,18,Maharaol Jaydeepsinhji Subhagsinhji,M,Indian Natioanl Congress (I),Hand,588905,62969,55.81%,GEN,335949
1980,Gujarat,Kaira,19,Ajitsinh Fulsinhji Dabhi,M,Indian Natioanl Congress (I),Hand,665672,107222,61.93%,GEN,396806
1980,Gujarat,Anand,20,Ishvarbhai Khodabhai Chavda,M,Indian Natioanl Congress (I),Hand,654455,114261,60.98%,GEN,421257
1980,Gujarat,Chhota Udaipur,21,Rathawa Amarsinghbhai Viriyabhai,M,Indian Natioanl Congress (I),Hand,607938,72483,59.29%,ST,354191
1980,Gujarat,Baroda,22,Gaekwad Ranjitsinhji Pratapsinji,M,Indian Natioanl Congress (I),Hand,727197,95493,58.20%,GEN,455788
1980,Gujarat,Broach,23,Patel Ahmedbhai Mohammedbhai,M,Indian Natioanl Congress (I),Hand,623529,82844,56.91%,GEN,374001
1980,Gujarat,Surat,24,Patel Chhaganbhai Devabhai,M,Indian Natioanl Congress (I),Hand,760862,26661,50.54%,GEN,463522
1980,Gujarat,Mandvi,25,Gamit Chhitubhai Devjibhai,M,Indian Natioanl Congress (I),Hand,611914,35919,51.88%,ST,342913
1980,Gujarat,Bulsar,26,Patel Uttambhai Harjibhai,M,Indian Natioanl Congress (I),Hand,645419,25947,51.71%,ST,346603
1984,Gujarat,Kutch,1,Ushaben Raghavji Thakkar,F,Indian National Congress,Hand,557750,30085,43.70%,GEN,296597
1984,Gujarat,Surendranagar,2,Jhala Digivijaysinhji Pratapsinhji,M,Indian National Congress,Hand,656235,36378,52.85%,GEN,362578
1984,Gujarat,Jamnagar,3,Jadeja Daulatsinh Partap Sinh,M,Indian National Congress,Hand,639311,23090,52.00%,GEN,340991
1984,Gujarat,Rajkot,4,Mavani Ramaben Ramjibhai,F,Indian National Congress,Hand,827629,57590,55.26%,GEN,407785
1984,Gujarat,Porbandar,5,Odedara Bharatbhai Maldevji,M,Indian National Congress,Hand,681087,77951,60.14%,GEN,341332
1984,Gujarat,Junagadh,6,Patel Mohanbhai Laljibhai,M,Indian National Congress,Hand,693720,31943,52.70%,GEN,357549
1984,Gujarat,Amreli,7,Ravani Navinchandrabhai Parmananddas,M,Indian National Congress,Hand,642376,37868,53.07%,GEN,392302
1984,Gujarat,Bhavnagar,8,Gohil Gigabhai Bhavubhai,M,Indian National Congress,Hand,694984,10995,37.64%,GEN,351914
1984,Gujarat,Dhandhuka,9,Narsinhbhai Karsanbhai Makwana,M,Indian National Congress,Hand,691033,22616,51.62%,SC,376637
1984,Gujarat,Ahmedabad,10,Haroobhai Mehta,M,Indian National Congress,Hand,766276,33137,51.02%,GEN,454232
1984,Gujarat,Gandhinagar,11,G.I.Patel,M,Indian National Congress,Hand,929582,2754,46.84%,GEN,533963
1984,Gujarat,Mehsana,12,A.K.Patel,M,Bharatiya Janta Party,Other,761766,43896,52.86%,GEN,543999
1984,Gujarat,Patan,13,Vankar Punamchand Mithabhai,M,Indian National Congress,Hand,730084,6787,47.36%,SC,386538
1984,Gujarat,Banaskantha,14,B.K.Gadhvi,M,Indian National Congress,Hand,697543,27283,47.47%,GEN,384786
1984,Gujarat,Sabarkantha,15,H.M.Patel,M,Janata Party,Haldhar within Wheel (Chakra),727250,6759,47.04%,GEN,443237
1984,Gujarat,Kapadvanj,16,Solanki Nataversingh Kesarisinghji,M,Indian National Congress,Hand,744151,32324,51.35%,GEN,447256
1984,Gujarat,Dohad,17,Damor Somjibhai Punjabhai,M,Indian National Congress,Hand,667758,114737,67.47%,ST,251863
1984,Gujarat,Godhra,18,Jaydeepsinhji,M,Indian National Congress,Hand,662634,85847,60.18%,GEN,341861
1984,Gujarat,Kaira,19,Ajitsinh Fulsinhji Dyabhai,M,Indian National Congress,Hand,741211,147433,65.74%,GEN,444179
1984,Gujarat,Anand,20,Ishverbhai Khodabhai Chavada,M,Indian National Congress,Hand,726873,75173,51.35%,GEN,488582
1984,Gujarat,Chhota Udaipur,21,Rathwa Amarsinh Viriyabhai,M,Indian National Congress,Hand,681795,111987,63.38%,ST,350902
1984,Gujarat,Baroda,22,Gaekwad Ranjitsinh Pratapshinh,M,Indian National Congress,Hand,860270,152552,56.45%,GEN,525592
1984,Gujarat,Broach,23,Patel Ahmedbhai Mohammedbhai,M,Indian National Congress,Hand,712414,123069,63.00%,GEN,430877
1984,Gujarat,Surat,24,Patel Chhaganbhai Devabhai,M,Indian National Congress,Hand,905831,50675,53.71%,GEN,534169
1984,Gujarat,Mandvi,25,Gamit Chhitubhai Devjibhai,M,Indian National Congress,Hand,704976,105523,61.13%,ST,392385
1984,Gujarat,Bulsar,26,Patel Uttambhai Harjibhai,M,Indian National Congress,Hand,739221,54690,55.67%,ST,395555
1989,Gujarat,Kutch,1,Babu Bhai Meghji Shah,M,Bharatiya Janata Party,Lotus,707040,81564,57.72%,GEN,395678
1989,Gujarat,Surendranagar,2,Koli Patel Somabhai Gandabhi,M,Bharatiya Janata Party,Lotus,832118,127673,62.49%,GEN,411842
1989,Gujarat,Jamnagar,3,Koradiya Chandresh Kumar Valjibhai (Chandresh Patel),M,Bharatiya Janata Party,Lotus,819518,45574,51.43%,GEN,354570
1989,Gujarat,Rajkot,4,Vekaria Shivlal Nagibhai,M,Bharatiya Janata Party,Lotus,1092514,194426,67.20%,GEN,513701
1989,Gujarat,Porbandar,5,Manvar Balvantbhai Bachubhai,M,Janata Dal,Arrow,844067,67369,55.72%,GEN,355472
1989,Gujarat,Junagadh,6,Shekhada Govindhhal Kanjibhai,M,Janata Dal,Arrow,915517,108027,60.62%,GEN,446995
1989,Gujarat,Amreli,7,Manubhai Kotadiya,M,Janata Dal,Arrow,808611,119892,61.16%,GEN,459923
1989,Gujarat,Bhavnagar,8,Jamod Shashikant Mavjibhai,M,Indian National Congress,Hand,900926,552,41.07%,GEN,348896
1989,Gujarat,Dhandhuka,9,Ratilal Kalidas Verma,M,Bharatiya Janata Party,Lotus,890279,141618,64.10%,SC,449784
1989,Gujarat,Ahmedabad,10,Harin Pathak,M,Bharatiya Janata Party,Lotus,996893,147357,58.59%,GEN,570267
1989,Gujarat,Gandhinagar,11,Veghela Shankarji Laxmanji,M,Bharatiya Janata Party,Lotus,1318428,268492,66.22%,GEN,748118
1989,Gujarat,Mehsana,12,A.K.Patel,M,Bharatiya Janata Party,Lotus,997389,135330,59.17%,GEN,655345
1989,Gujarat,Patan,13,Chawada Khem Chandbhai Somabhai,M,Janata Dal,Arrow,928054,213054,69.86%,SC,496093
1989,Gujarat,Banaskantha,14,Shah Jayantilal Virchandbhai,M,Janata Dal,Arrow,895911,250251,70.09%,GEN,560227
1989,Gujarat,Sabarkantha,15,Maganbhai Manibhai Patel,M,Janata Dal,Arrow,935924,103456,56.62%,GEN,506785
1989,Gujarat,Kapadvanj,16,Gabhaji Mangaji Thakor,M,Bharatiya Janata Party,Lotus,946333,156841,63.22%,GEN,509302
1989,Gujarat,Dohad,17,Somaibahi Damor,M,Indian National Congress,Hand,841474,27759,52.34%,ST,322487
1989,Gujarat,Godhra,18,Patel Shantila Purushottamdas,M,Janata Dal,Arrow,831918,60373,55.87%,GEN,410560
1989,Gujarat,Kaira,19,Chauhan Prabhatsinh Hathisinh,M,Janata Dal,Arrow,922544,109203,59.51%,GEN,557223
1989,Gujarat,Anand,20,Patel Nathubhai Manibhai,M,Bharatiya Janata Party,Lotus,896601,70299,54.70%,GEN,573208
1989,Gujarat,Chhota Udaipur,21,Rahawa Naranbhai Jamalbhai,M,Janata Dal,Arrow,847132,21301,50.90%,ST,448929
1989,Gujarat,Baroda,22,Koko Alias Prakash Kanubhai Brahmbhatt,M,Janata Dal,Arrow,1109306,52898,50.59%,GEN,684705
1989,Gujarat,Broach,23,Deshmukh Chandubhai Shambhai,M,Bharatiya Janata Party,Lotus,914569,115335,57.72%,GEN,624336
1989,Gujarat,Surat,24,Kashiram Rana,M,Bharatiya Janata Party,Lotus,1288729,194041,62.75%,GEN,682816
1989,Gujarat,Mandvi,25,Ghamit Chhitubhai Devibhai,M,Indian National Congress,Hand,893665,46139,53.99%,ST,417617
1989,Gujarat,Bulsar,26,Ajunbhai Lallubhai Patel,M,Janata Dal,Arrow,958712,22085,50.93%,ST,438120
1991,Gujarat,Kutch,1,Patel Harilal Nanji,M,Indian National Congress,Hand,734784,33003,51.74%,GEN,346154
1991,Gujarat,Surendranagar,2,Kolipatel Somabhai Gadabhai,M,Bharatiya Janata Party,Lotus,838899,10886,49.10%,GEN,385701
1991,Gujarat,Jamnagar,3,Kordiya Chandresh Kumar Valjibhai,M,Bharatiya Janata Party,Lotus,825986,46720,46.72%,GEN,381042
1991,Gujarat,Rajkot,4,Shivlalbhai Veraria,M,Bharatiya Janata Party,Lotus,1122841,54860,53.44%,GEN,518837
1991,Gujarat,Porbandar,5,Patel Hiralal Madhavjibhai,M,Bharatiya Janata Party,Lotus,853096,79049,53.64%,GEN,359564
1991,Gujarat,Junagadh,6,Chikhaliya Bhavenaben Devrajbhai (W),F,Bharatiya Janata Party,Lotus,924905,78440,44.87%,GEN,436412
1991,Gujarat,Amreli,7,Dilipbhai Sanghani,M,Bharatiya Janata Party,Lotus,823941,96601,60.01%,GEN,393163
1991,Gujarat,Bhavnagar,8,Mahavirsinh Harisinhji Gohil,M,Bharatiya Janata Party,Lotus,909791,90203,56.64%,GEN,380650
1991,Gujarat,Dhandhuka,9,Ratilal Verma,M,Bharatiya Janata Party,Lotus,898306,30516,52.24%,SC,386814
1991,Gujarat,Ahmedabad,10,Harin Pathak,M,Bharatiya Janata Party,Lotus,1051781,91885,59.26%,GEN,394169
1991,Gujarat,Gandhinagar,11,Lal Krishna Advani,M,Bharatiya Janata Party,Lotus,1375341,125679,57.97%,GEN,615690
1991,Gujarat,Mehsana,12,A.K. Patel,M,Bharatiya Janata Party,Lotus,1013741,82022,55.51%,GEN,453236
1991,Gujarat,Patan,13,Mahesh Kanodiya,M,Bharatiya Janata Party,Lotus,937221,44509,53.17%,SC,383865
1991,Gujarat,Banaskantha,14,Chavda Harisinhji Patapsinhji,M,Bharatiya Janata Party,Lotus,909163,52042,53.66%,GEN,422835
1991,Gujarat,Sabarkantha,15,Arvind Trivedi (Lankesh),M,Bharatiya Janata Party,Lotus,944583,36418,48.28%,GEN,349411
1991,Gujarat,Kapadvanj,16,Gabhaji Mangaji Thakor,M,Bharatiya Janata Party,Lotus,952884,28334,52.40%,GEN,334876
1991,Gujarat,Dohad,17,Damor Somjibhai Punjabhai,M,Indian National Congress,Hand,844143,49709,55.27%,ST,281740
1991,Gujarat,Godhra,18,Veghela Shankerji Laxmanji,M,Bharatiya Janata Party,Lotus,842645,111477,65.46%,GEN,308860
1991,Gujarat,Kaira,19,K.D. Jeswani,M,Bharatiya Janata Party,Lotus,937255,1688,48.12%,GEN,349724
1991,Gujarat,Anand,20,Chavda Ishvarbhai Khodabhai,M,Indian National Congress,Hand,911580,36039,52.53%,GEN,447136
1991,Gujarat,Chhota Udaipur,21,Naranbhai Jamlabhai Rathava,M,Janata Dal (Gujrat),Arrow,855858,44087,52.69%,ST,329842
1991,Gujarat,Baroda,22,Dipika Chikhliya (W),F,Bharatiya Janata Party,Lotus,1150421,34188,49.98%,GEN,552314
1991,Gujarat,Broach,23,Chandubhai Deshmukh,M,Bharatiya Janata Party,Lotus,935113,22173,46.09%,GEN,539061
1991,Gujarat,Surat,24,Kashiram Rana,M,Bharatiya Janata Party,Lotus,1409202,106354,56.24%,GEN,597920
1991,Gujarat,Mandvi,25,Gamit Chhitubhai Devjibhai,M,Indian National Congress,Hand,903980,106016,60.97%,ST,424510
1991,Gujarat,Bulsar,26,Uttambhai Harjibhai Patel,M,Indian National Congress,Hand,975048,65608,56.92%,ST,335351
1996,Gujarat,Kutch,1,Gadhvi Pushpadan Shambhudan,M,Bharatiya Janata Party,Lotus,826716,101972,62.73%,GEN,308543
1996,Gujarat,Surendranagar,2,Sanat Mehta,M,Indian National Congress,Hand,935438,64852,56.23%,GEN,354941
1996,Gujarat,Jamnagar,3,Koradia Chandreshbhai Valjibhai(C.Patel),M,Bharatiya Janata Party,Lotus,912427,21747,49.57%,GEN,315796
1996,Gujarat,Rajkot,4,Dr. Kathiriya Vallabhbhai Ramjibhai,M,Bharatiya Janata Party,Lotus,1349629,40820,51.94%,GEN,405507
1996,Gujarat,Porbandar,5,Javiya Gordhanbhai Jadavbhai,M,Bharatiya Janata Party,Lotus,881758,75000,59.03%,GEN,297139
1996,Gujarat,Junagadh,6,Chikhaliya Bhavnaben Devarajbhai,F,Bharatiya Janata Party,Lotus,1051940,108672,61.42%,GEN,330081
1996,Gujarat,Amreli,7,Dileep Sanghani,M,Bharatiya Janata Party,Lotus,805749,108369,62.90%,GEN,355389
1996,Gujarat,Bhavnagar,8,Rajendrasinh Ghanshyamsinh Rana,M,Bharatiya Janata Party,Lotus,949885,7771,34.72%,GEN,429639
1996,Gujarat,Dhandhuka,9,Varma Ratilal Kalidas,M,Bharatiya Janata Party,Lotus,976470,30229,51.38%,SC,311991
1996,Gujarat,Ahmedabad,10,Harin Pathak,M,Bharatiya Janata Party,Lotus,1279854,98517,61.31%,GEN,344113
1996,Gujarat,Gandhinagar,11,Atalbihari Vajapayee,M,Bharatiya Janata Party,Lotus,1752944,188872,66.38%,GEN,487496
1996,Gujarat,Mehsana,12,Dr. A.K. Patel,M,Bharatiya Janata Party,Lotus,1060992,125151,56.30%,GEN,470268
1996,Gujarat,Patan,13,Maheshkumar Mithabhai Kanodia,M,Bharatiya Janata Party,Lotus,971332,88823,58.83%,SC,307253
1996,Gujarat,Banaskantha,14,B.K. Gadhavi,M,Indian National Congress,Hand,1085314,11960,44.58%,GEN,474690
1996,Gujarat,Sabarkantha,15,Nisha Amarsinh Chaudhary,F,Indian National Congress,Hand,1095704,40611,52.12%,GEN,429338
1996,Gujarat,Kapadvanj,16,Chauhan Jaysinhji Mansingji,M,Bharatiya Janata Party,Lotus,1102487,83937,56.59%,GEN,304800
1996,Gujarat,Dohad,17,Damor Somjibhai Punjabhai,M,Indian National Congress,Hand,1006608,67582,57.38%,ST,299820
1996,Gujarat,Godhra,18,Patel Shantilal Parsotamdas,M,Indian National Congress,Hand,998949,3228,47.71%,GEN,319800
1996,Gujarat,Kaira,19,Dinsha Patel,M,Indian National Congress,Hand,1034342,49571,49.10%,GEN,363153
1996,Gujarat,Anand,20,Chavda Ishwarbhai Khodabhai,M,Indian National Congress,Hand,1017223,31732,50.66%,GEN,361429
1996,Gujarat,Chhota Udaipur,21,Rathawa Naranbhai Jemalabhai,M,Indian National Congress,Hand,943031,57906,50.87%,ST,338553
1996,Gujarat,Baroda,22,Gaekwad Satyajitsinh Dilipsinh,M,Indian National Congress,Hand,1396257,17,30.97%,GEN,423831
1996,Gujarat,Broach,23,Chandubhai Shanabhai Deshmukh,M,Bharatiya Janata Party,Lotus,1028659,23826,35.94%,GEN,447123
1996,Gujarat,Surat,24,Kashiram Rana,M,Bharatiya Janata Party,Lotus,1890626,175261,61.07%,GEN,617185
1996,Gujarat,Mandvi,25,Gamit Chhitubhai Devjibhai,M,Indian National Congress,Hand,1043773,30360,46.70%,ST,486415
1996,Gujarat,Bulsar,26,Manibhai Ramjibhai Chaudhari,M,Bharatiya Janata Party,Lotus,1130987,368,47.29%,ST,419776
1998,Gujarat,Kutch,1,Gadhvi Pushpadan Shambhudan,M,Bharatiya Janata Party,Lotus,827837,61025,48.58%,GEN,462721
1998,Gujarat,Surendranagar,2,Dave Bhavnaben Kardamkumar,F,Bharatiya Janata Party,Lotus,951167,9661,48.49%,GEN,554330
1998,Gujarat,Jamnagar,3,Koradia Chandreshbhai Valjibhai (Chandresh Patel),M,Bharatiya Janata Party,Lotus,926820,60119,50.62%,GEN,456624
1998,Gujarat,Rajkot,4,Dr.Kathiriya Vallabhbhai Ramjibhai,M,Bharatiya Janata Party,Lotus,1361996,354187,72.32%,GEN,664187
1998,Gujarat,Porbandar,5,Javiya Gordhanbhai Jadavbhai,M,Bharatiya Janata Party,Lotus,881831,127288,53.15%,GEN,484512
1998,Gujarat,Junagadh,6,Chikhaliya Bhavanaben Devrajbhai,F,Bharatiya Janata Party,Lotus,1058322,90311,53.46%,GEN,596139
1998,Gujarat,Amreli,7,Dileep Sanghani,M,Bharatiya Janata Party,Lotus,823988,122173,54.15%,GEN,489039
1998,Gujarat,Bhavnagar,8,Rana Rajendrasinh Ghanshyamsinh (Rajubhai Rana),M,Bharatiya Janata Party,Lotus,973660,79206,53.03%,GEN,545640
1998,Gujarat,Dhandhuka,9,Varma Ratilal Kalidas,M,Bharatiya Janata Party,Lotus,983991,16395,44.36%,SC,586220
1998,Gujarat,Ahmedabad,10,Harin Pathak,M,Bharatiya Janata Party,Lotus,1292500,136813,55.90%,GEN,627409
1998,Gujarat,Gandhinagar,11,Advani Lalkrishna,M,Bharatiya Janata Party,Lotus,1783182,276701,59.91%,GEN,903581
1998,Gujarat,Mehsana,12,Dr. A.K.Patel,M,Bharatiya Janata Party,Lotus,1080869,125334,45.31%,GEN,746776
1998,Gujarat,Patan,13,Kanodiya Maheshkumar Mithabhai,M,Bharatiya Janata Party,Lotus,976716,129519,46.33%,SC,634166
1998,Gujarat,Banaskantha,14,Chaudhari Haribhai Parathibhai,M,Bharatiya Janata Party,Lotus,1092477,84755,53.14%,GEN,720222
1998,Gujarat,Sabarkantha,15,Nishaben Amarsinhbhai Chaudhari,F,Indian National Congress,Hand,1094687,9866,41.30%,GEN,699106
1998,Gujarat,Kapadvanj,16,Chauhan Jaysinhji Manshingji,M,Bharatiya Janata Party,Lotus,1103937,51294,40.03%,GEN,685826
1998,Gujarat,Dohad,17,Damor Somjibhai Punjabhai,M,Indian National Congress,Hand,1015317,114280,53.39%,ST,516976
1998,Gujarat,Godhra,18,Patel Shantilal Parshotamdas,M,Indian National Congress,Hand,1002945,39248,34.47%,GEN,580697
1998,Gujarat,Kaira,19,Dinsha Patel,M,Indian National Congress,Hand,1036850,40215,44.26%,GEN,617614
1998,Gujarat,Anand,20,Chavda Ishvarbhai Khodabhai,M,Indian National Congress,Hand,1028911,38056,52.99%,GEN,636474
1998,Gujarat,Chhota Udaipur,21,Naranbhai Jemalabhai Rathawa,M,Indian National Congress,Hand,943818,61015,50.96%,ST,549214
1998,Gujarat,Baroda,22,Thakkar Jayaben Bharatkumar,F,Bharatiya Janata Party,Lotus,1404448,52417,49.36%,GEN,785724
1998,Gujarat,Broach,23,Chandubhai Shanabhai Deshmukh,M,Bharatiya Janata Party,Lotus,1049182,11609,35.02%,GEN,636669
1998,Gujarat,Surat,24,Kashiram Rana,M,Bharatiya Janata Party,Lotus,1898601,304022,65.16%,GEN,866539
1998,Gujarat,Mandvi,25,Gamit Chhitubhai Devjibhai,M,Indian National Congress,Hand,1042988,16486,45.46%,ST,628959
1998,Gujarat,Bulsar,26,Chaudhari Manibhai Ramjibhai,M,Bharatiya Janata Party,Lotus,1133266,17276,47.20%,ST,615039
1999,Gujarat,Kutch,1,Gadhvi Pushpadan Sambhudan,M,Bharatiya Janata Party,Lotus,872937,4315,49.91%,GEN,383764
1999,Gujarat,Surendranagar,2,Makwana Savshibhai Kanjibhai,M,Indian National Congress,Hand,970544,25905,52.11%,GEN,468954
1999,Gujarat,Jamnagar,3,Koradiya Chandreshbhai Valjibhai (Chandresh Patel),M,Bharatiya Janata Party,Lotus,958418,35769,54.08%,GEN,352700
1999,Gujarat,Rajkot,4,Dr Kathiriya Vallabhbhai Ramjibhai,M,Bharatiya Janata Party,Lotus,1379914,86747,57.29%,GEN,546230
1999,Gujarat,Porbandar,5,Javiya Gordhanbhai Jadavbhai,M,Bharatiya Janata Party,Lotus,894299,101360,64.64%,GEN,325856
1999,Gujarat,Junagadh,6,Chikhaliya Bhavnaben Devrajbhai,F,Bharatiya Janata Party,Lotus,1079568,46848,54.20%,GEN,492253
1999,Gujarat,Amreli,7,Dileep Sanghani,M,Bharatiya Janata Party,Lotus,874521,36324,53.42%,GEN,407488
1999,Gujarat,Bhavnagar,8,Rana Rajendrasinh Ghanshyamsinh (Rajubhai Rana),M,Bharatiya Janata Party,Lotus,1023921,101353,61.00%,GEN,435165
1999,Gujarat,Dhandhuka,9,Varma Ratilal Kalidas,M,Bharatiya Janata Party,Lotus,1029877,5223,49.71%,SC,462197
1999,Gujarat,Ahmedabad,10,Harin Pathak,M,Bharatiya Janata Party,Lotus,1320165,52968,53.19%,GEN,527737
1999,Gujarat,Gandhinagar,11,Lal Krishna Advani (L K Advani),M,Bharatiya Janata Party,Lotus,1833844,188944,61.14%,GEN,741260
1999,Gujarat,Mehsana,12,Patel Atmaram Maganbhai,M,Indian National Congress,Hand,1104439,55735,54.16%,GEN,628636
